score date Name1 Name2
46 1676378669 Andras Reichardt
59 1676378783 Andras Reichardt
69 1676402855 Andras Reichardt
59 1676480911 Andras Reichardt
60 1676481947 Andras Reichardt
52 1676482002 Andras Reichardt
64 1676482088 Andras Reichardt
87 1676489913 Andras Reichardt
61 1676490036 Andras Reichardt
81 1676490208 Andras Reichardt
56 1676490467 Andras Reichardt
54 1676490581 Andras Reichardt
59 1676490643 Andras Reichardt
48 1676490956 Andras Reichardt
59 1676491030 Andras Reichardt
75 1676491149 Andras Reichardt
57 1676491441 Andras Reichardt
55 1676491693 Andras Reichardt
61 1676492018 Andras Reichardt
81 1676492117 Andras Reichardt
53 1676492258 Andras Reichardt
55 1676492450 Andras Reichardt
57 1676492598 Andras Reichardt
60 1676498250 Andras Reichardt
58 1676498310 Andras Reichardt
59 1676562387 Andras Reichardt
53 1676562472 Andras Reichardt
59 1676562627 Andras Reichardt
43 1676562867 Andras Reichardt
60 1676563140 Andras Reichardt
50 1676563194 Andras Reichardt
45 1676565598 Andras Reichardt
63 1676565760 Andras Reichardt
55 1676565830 Andras Reichardt
53 1676565950 Andras Reichardt
55 1676566092 Andras Reichardt
56 1676574443 Andras Reichardt
38 1676575169 Andras Reichardt
66 1676575331 Andras Reichardt
67 1676575437 Andras Reichardt
80 1676575638 Andras Reichardt
57 1676575700 Andras Reichardt
51 1676575754 Andras Reichardt
75 1676575834 Andras Reichardt
60 1676575896 Andras Reichardt
57 1676575957 Andras Reichardt
53 1676576193 Andras Reichardt
47 1676576292 Andras Reichardt
43 1676576338 Andras Reichardt
59 1676576591 Andras Reichardt
37 1676576789 Andras Reichardt
69 1676578937 Andras Reichardt
53 1676578991 Andras Reichardt
56 1676579050 Andras Reichardt
68 1676579149 Andras Reichardt
61 1676579967 Andras Reichardt
49 1676580221 Andras Reichardt
60 1676581442 Andras Reichardt
55 1676581664 Andras Reichardt
47 1676581911 Andras Reichardt
53 1676582032 Andras Reichardt
56 1676582699 Andras Reichardt
70 1676583237 Andras Reichardt
64 1676583401 Andras Reichardt
57 1676583488 Andras Reichardt
61 1676583554 Andras Reichardt
72 1676583627 Andras Reichardt
56 1676583764 Andras Reichardt
49 1676583885 Andras Reichardt
56 1676584327 Andras Reichardt
74 1676584418 Andras Reichardt
55 1676584663 Andras Reichardt
55 1676584793 Andras Reichardt
59 1676585076 Andras Reichardt
65 1676585148 Andras Reichardt
54 1676651805 Andras Reichardt
52 1676652016 Andras Reichardt
48 1676652080 Andras Reichardt
69 1676652239 Andras Reichardt
53 1676704096 Andras Reichardt
58 1676704175 Andras Reichardt
64 1676704612 Andras Reichardt
49 1676704700 Andras Reichardt
62 1676704972 Andras Reichardt
58 1676705037 Andras Reichardt
47 1676705247 Andras Reichardt
52 1676705309 Andras Reichardt
40 1676705484 Andras Reichardt
52 1676705543 Andras Reichardt
62 1676705612 Andras Reichardt
59 1676748658 Andras Reichardt
76 1676786856 Andras Reichardt
64 1676787095 Andras Reichardt
82 1676787200 Andras Reichardt
55 1676787503 Andras Reichardt
47 1676787635 Andras Reichardt
50 1676787687 Andras Reichardt
49 1676787905 Andras Reichardt
50 1676787990 Andras Reichardt
64 1676788104 Andras Reichardt
49 1676788762 Andras Reichardt
63 1676789689 Andras Reichardt
53 1676789942 Andras Reichardt
74 1676790064 Andras Reichardt
58 1676790125 Andras Reichardt
49 1676798979 Andras Reichardt
52 1676799225 Andras Reichardt
48 1676799283 Andras Reichardt
54 1676799414 Andras Reichardt
49 1676799474 Andras Reichardt
49 1676799627 Andras Reichardt
60 1676804797 Andras Reichardt
72 1676806165 Andras Reichardt
62 1676806405 Andras Reichardt
86 1676806561 Andras Reichardt
71 1676806639 Andras Reichardt
64 1676806983 Andras Reichardt
48 1676807091 Andras Reichardt
60 1676822320 Andras Reichardt
63 1676823442 Andras Reichardt
58 1676823592 Andras Reichardt
52 1676823646 Andras Reichardt
49 1676823706 Andras Reichardt
64 1676823772 Andras Reichardt
69 1676824001 Andras Reichardt
69 1676824423 Andras Reichardt
47 1676824523 Andras Reichardt
63 1676824638 Andras Reichardt
49 1676825259 Andras Reichardt
56 1676825318 Andras Reichardt
68 1676825917 Andras Reichardt
64 1676826934 Andras Reichardt
57 1676828671 Andras Reichardt
76 1676893480 Andras Reichardt
54 1676893641 Andras Reichardt
74 1676893988 Andras Reichardt
51 1676894073 Andras Reichardt
58 1676894246 Andras Reichardt
53 1676894561 Andras Reichardt
80 1676894816 Andras Reichardt
56 1676894873 Andras Reichardt
61 1676895052 Andras Reichardt
66 1676895265 Andras Reichardt
69 1676895339 Andras Reichardt
44 1676895437 Andras Reichardt
56 1676895594 Andras Reichardt
50 1676909466 Andras Reichardt
55 1676912051 Andras Reichardt
69 1676922730 Andras Reichardt
64 1676922875 Andras Reichardt
46 1676923432 Andras Reichardt
59 1676923767 Andras Reichardt
58 1676923888 Andras Reichardt
58 1676957293 Andras Reichardt
59 1676957400 Andras Reichardt
53 1676957925 Andras Reichardt
66 1676958000 Andras Reichardt
65 1676958977 Andras Reichardt
50 1676959060 Andras Reichardt
52 1676991643 Andras Reichardt
50 1676991906 Andras Reichardt
60 1676991968 Andras Reichardt
51 1676992270 Andras Reichardt
64 1677001206 Andras Reichardt
60 1677001337 Andras Reichardt
48 1677001432 Andras Reichardt
58 1677002462 Andras Reichardt
47 1677002568 Andras Reichardt
56 1677002633 Andras Reichardt
51 1677002985 Andras Reichardt
42 1677003031 Andras Reichardt
51 1677006445 Andras Reichardt
49 1677006669 Andras Reichardt
46 1677088621 Andras Reichardt
48 1677088708 Andras Reichardt
48 1677088895 Andras Reichardt
50 1677088947 Andras Reichardt
54 1677089100 Andras Reichardt
50 1677089173 Andras Reichardt
56 1677089244 Andras Reichardt
62 1677089377 Andras Reichardt
48 1677090265 Andras Reichardt
58 1677090513 Andras Reichardt
48 1677090584 Andras Reichardt
54 1677090658 Andras Reichardt
49 1677094651 Andras Reichardt
51 1677173296 Andras Reichardt
54 1677174067 Andras Reichardt
70 1677180065 Andras Reichardt
64 1677180175 Andras Reichardt
60 1677180237 Andras Reichardt
56 1677180295 Andras Reichardt
56 1677180354 Andras Reichardt
47 1677180405 Andras Reichardt
56 1677180582 Andras Reichardt
61 1677180689 Andras Reichardt
42 1677180742 Andras Reichardt
69 1677180945 Andras Reichardt
68 1677181134 Andras Reichardt
52 1677181215 Andras Reichardt
67 1677181284 Andras Reichardt
52 1677181417 Andras Reichardt
101 1677181656 Andras Reichardt
60 1677181844 Andras Reichardt
51 1677261542 Andras Reichardt
61 1677261631 Andras Reichardt
67 1677261845 Andras Reichardt
54 1677263509 Andras Reichardt
346 1677264283 Andras Reichardt
101 1677268161 Andras Reichardt
50 1677268477 Andras Reichardt
69 1677270202 Andras Reichardt
56 1677270261 Andras Reichardt
52 1677270315 Andras Reichardt
124 1677272911 Andras Reichardt
66 1677275559 Andras Reichardt
50 1677275722 Andras Reichardt
59 1677314564 Andras Reichardt
77 1677349858 Andras Reichardt
151 1677350039 Andras Reichardt
54 1677350302 Andras Reichardt
52 1677350374 Andras Reichardt
56 1677352052 Andras Reichardt
98 1677352251 Andras Reichardt
70 1677352330 Andras Reichardt
81 1677352413 Andras Reichardt
62 1677352601 Andras Reichardt
98 1677359228 Andras Reichardt
71 1677359306 Andras Reichardt
62 1677359495 Andras Reichardt
83 1677403200 Andras Reichardt
103 1677403335 Andras Reichardt
57 1677408670 Andras Reichardt
53 1677408856 Andras Reichardt
51 1677409047 Andras Reichardt
54 1677409115 Andras Reichardt
49 1677409188 Andras Reichardt
61 1677409306 Andras Reichardt
50 1677409398 Andras Reichardt
54 1677412121 Andras Reichardt
58 1677414414 Andras Reichardt
47 1677414483 Andras Reichardt
56 1677414605 Andras Reichardt
49 1677414897 Andras Reichardt
79 1677415039 Andras Reichardt
93 1677422247 Andras Reichardt
78 1677422441 Andras Reichardt
57 1677423774 Andras Reichardt
57 1677423884 Andras Reichardt
66 1677424068 Andras Reichardt
63 1677424149 Andras Reichardt
64 1677424216 Andras Reichardt
59 1677424759 Andras Reichardt
62 1677424956 Andras Reichardt
57 1677425144 Andras Reichardt
50 1677425197 Andras Reichardt
58 1677425492 Andras Reichardt
58 1677425591 Andras Reichardt
75 1677425684 Andras Reichardt
80 1677447284 Andras Reichardt
51 1677447447 Andras Reichardt
66 1677447795 Andras Reichardt
54 1677447908 Andras Reichardt
45 1677448023 Andras Reichardt
57 1677448404 Andras Reichardt
62 1677448469 Andras Reichardt
57 1677448531 Andras Reichardt
50 1677516840 Andras Reichardt
44 1677516991 Andras Reichardt
53 1677517075 Andras Reichardt
54 1677517610 Andras Reichardt
56 1677517668 Andras Reichardt
80 1677517775 Andras Reichardt
51 1677517964 Andras Reichardt
53 1677518072 Andras Reichardt
60 1677521222 Andras Reichardt
48 1677521305 Andras Reichardt
57 1677521736 Andras Reichardt
46 1677521798 Andras Reichardt
48 1677521955 Andras Reichardt
59 1677522016 Andras Reichardt
52 1677522070 Andras Reichardt
59 1677522376 Andras Reichardt
50 1677522430 Andras Reichardt
40 1677528472 Andras Reichardt
56 1677528545 Andras Reichardt
73 1677528621 Andras Reichardt
48 1677528719 Andras Reichardt
55 1677530613 Andras Reichardt
55 1677530852 Andras Reichardt
65 1677530943 Andras Reichardt
184 1677531145 Andras Reichardt
53 1677531200 Andras Reichardt
53 1677531336 Andras Reichardt
73 1677531411 Andras Reichardt
45 1677648536 Andras Reichardt
76 1677648625 Andras Reichardt
74 1677649164 Andras Reichardt
63 1677649298 Andras Reichardt
61 1677649430 Andras Reichardt
90 1677649928 Andras Reichardt
57 1677649990 Andras Reichardt
53 1677650132 Andras Reichardt
52 1677650478 Andras Reichardt
74 1677650556 Andras Reichardt
46 1677650839 Andras Reichardt
61 1677779146 Andras Reichardt
67 1677779215 Andras Reichardt
42 1677781996 Andras Reichardt
42 1677782127 Andras Reichardt
55 1677782185 Andras Reichardt
58 1677783343 Andras Reichardt
62 1677783436 Andras Reichardt
72 1677783512 Andras Reichardt
65 1677783763 Andras Reichardt
52 1677783892 Andras Reichardt
63 1677784179 Andras Reichardt
57 1677784275 Andras Reichardt
45 1677784323 Andras Reichardt
51 1677784624 Andras Reichardt
83 1677784711 Andras Reichardt
62 1677784791 Andras Reichardt
63 1677784871 Andras Reichardt
63 1677794024 Andras Reichardt
62 1677794166 Andras Reichardt
54 1677794223 Andras Reichardt
57 1677794285 Andras Reichardt
67 1677794421 Andras Reichardt
57 1677794497 Andras Reichardt
61 1677794646 Andras Reichardt
54 1677794880 Andras Reichardt
54 1678036186 Andras Reichardt
68 1678036431 Andras Reichardt
55 1678036586 Andras Reichardt
53 1678036691 Andras Reichardt
50 1678036754 Andras Reichardt
45 1678036855 Andras Reichardt
62 1678041998 Andras Reichardt
49 1678042056 Andras Reichardt
50 1678042108 Andras Reichardt
67 1678042279 Andras Reichardt
56 1678042337 Andras Reichardt
60 1678044429 Andras Reichardt
62 1678044950 Andras Reichardt
59 1678045063 Andras Reichardt
64 1678045306 Andras Reichardt
59 1678045520 Andras Reichardt
59 1678045582 Andras Reichardt
64 1678046065 Andras Reichardt
64 1678047480 Andras Reichardt
66 1678047548 Andras Reichardt
56 1678047813 Andras Reichardt
58 1678048199 Andras Reichardt
51 1678048384 Andras Reichardt
62 1678048448 Andras Reichardt
69 1678050999 Andras Reichardt
58 1678078424 Andras Reichardt
48 1678078631 Andras Reichardt
43 1678078800 Andras Reichardt
72 1678078996 Andras Reichardt
49 1678079067 Andras Reichardt
45 1678079115 Andras Reichardt
53 1678079510 Andras Reichardt
53 1678079601 Andras Reichardt
59 1678080421 Andras Reichardt
48 1678080696 Andras Reichardt
60 1678080793 Andras Reichardt
54 1678081100 Andras Reichardt
49 1678081202 Andras Reichardt
47 1678081476 Andras Reichardt
64 1678081545 Andras Reichardt
46 1678081666 Andras Reichardt
52 1678081864 Andras Reichardt
55 1678082103 Andras Reichardt
58 1678082194 Andras Reichardt
73 1678126522 Andras Reichardt
64 1678126600 Andras Reichardt
54 1678126861 Andras Reichardt
46 1678126958 Andras Reichardt
58 1678127018 Andras Reichardt
61 1678127607 Andras Reichardt
61 1678127749 Andras Reichardt
60 1678127821 Andras Reichardt
58 1678127965 Andras Reichardt
59 1678128030 Andras Reichardt
49 1678128808 Andras Reichardt
46 1678129001 Andras Reichardt
52 1678129132 Andras Reichardt
51 1678129186 Andras Reichardt
54 1678129554 Andras Reichardt
55 1678129669 Andras Reichardt
52 1678129784 Andras Reichardt
60 1678129848 Andras Reichardt
52 1678129902 Andras Reichardt
58 1678129962 Andras Reichardt
60 1678130037 Andras Reichardt
52 1678131822 Andras Reichardt
64 1678131889 Andras Reichardt
46 1678131984 Andras Reichardt
45 1678132031 Andras Reichardt
52 1678132319 Andras Reichardt
61 1678132389 Andras Reichardt
56 1678132448 Andras Reichardt
77 1678132553 Andras Reichardt
55 1678132738 Andras Reichardt
76 1678132924 Andras Reichardt
59 1678133049 Andras Reichardt
54 1678133264 Andras Reichardt
52 1678133734 Andras Reichardt
46 1678133785 Andras Reichardt
56 1678134257 Andras Reichardt
63 1678134323 Andras Reichardt
56 1678134484 Andras Reichardt
50 1678134539 Andras Reichardt
96 1678134845 Andras Reichardt
67 1678134914 Andras Reichardt
54 1678135022 Andras Reichardt
52 1678135095 Andras Reichardt
54 1678135155 Andras Reichardt
67 1678135231 Andras Reichardt
60 1678135294 Andras Reichardt
63 1678212435 Andras Reichardt
49 1678212754 Andras Reichardt
50 1678212828 Andras Reichardt
63 1678213143 Andras Reichardt
55 1678214003 Andras Reichardt
51 1678214113 Andras Reichardt
62 1678214245 Andras Reichardt
52 1678214300 Andras Reichardt
51 1678214352 Andras Reichardt
56 1678214500 Andras Reichardt
52 1678214554 Andras Reichardt
70 1678214684 Andras Reichardt
41 1678214804 Andras Reichardt
53 1678216411 Andras Reichardt
55 1678216545 Andras Reichardt
56 1678216903 Andras Reichardt
42 1678219797 Andras Reichardt
58 1678219912 Andras Reichardt
59 1678219992 Andras Reichardt
45 1678220111 Andras Reichardt
43 1678220157 Andras Reichardt
58 1678220238 Andras Reichardt
54 1678220447 Andras Reichardt
60 1678220816 Andras Reichardt
53 1678220871 Andras Reichardt
45 1678220942 Andras Reichardt
48 1678223851 Andras Reichardt
63 1678298813 Andras Reichardt
50 1678298865 Andras Reichardt
61 1678298959 Andras Reichardt
51 1678299030 Andras Reichardt
60 1678299874 Andras Reichardt
45 1678300115 Andras Reichardt
47 1678300175 Andras Reichardt
63 1678300374 Andras Reichardt
57 1678300442 Andras Reichardt
58 1678300642 Andras Reichardt
61 1678302244 Andras Reichardt
50 1678302296 Andras Reichardt
48 1678302402 Andras Reichardt
61 1678302478 Andras Reichardt
53 1678302535 Andras Reichardt
57 1678302599 Andras Reichardt
57 1678302658 Andras Reichardt
72 1678302737 Andras Reichardt
60 1678384208 Andras Reichardt
50 1678384349 Andras Reichardt
45 1678384408 Andras Reichardt
49 1678384926 Andras Reichardt
58 1678385182 Andras Reichardt
61 1678385246 Andras Reichardt
41 1678385520 Andras Reichardt
51 1678385685 Andras Reichardt
49 1678385749 Andras Reichardt
60 1678385845 Andras Reichardt
57 1678388163 Andras Reichardt
59 1678388223 Andras Reichardt
48 1678388274 Andras Reichardt
48 1678388350 Andras Reichardt
92 1678388541 Andras Reichardt
56 1678388601 Andras Reichardt
48 1678388783 Andras Reichardt
53 1678388838 Andras Reichardt
47 1678388888 Andras Reichardt
53 1678388979 Andras Reichardt
59 1678389090 Andras Reichardt
50 1678389142 Andras Reichardt
48 1678389193 Andras Reichardt
87 1678389342 Andras Reichardt
58 1678389401 Andras Reichardt
59 1678389462 Andras Reichardt
55 1678389521 Andras Reichardt
59 1678391521 Andras Reichardt
53 1678391576 Andras Reichardt
56 1678392162 Andras Reichardt
89 1678392253 Andras Reichardt
50 1678392306 Andras Reichardt
100 1678392549 Andras Reichardt
88 1678392651 Andras Reichardt
57 1678392711 Andras Reichardt
52 1678397929 Andras Reichardt
50 1678397999 Andras Reichardt
49 1678398091 Andras Reichardt
45 1678398179 Andras Reichardt
53 1678398234 Andras Reichardt
75 1678490724 Andras Reichardt
66 1678490837 Andras Reichardt
58 1678490910 Andras Reichardt
65 1678491214 Andras Reichardt
73 1678491353 Andras Reichardt
59 1678519177 Andras Reichardt
56 1678519341 Andras Reichardt
72 1678519556 Andras Reichardt
68 1678519636 Andras Reichardt
56 1678520043 Andras Reichardt
53 1678520134 Andras Reichardt
55 1678520191 Andras Reichardt
70 1678520263 Andras Reichardt
51 1678535162 Andras Reichardt
72 1678535363 Andras Reichardt
73 1678535442 Andras Reichardt
56 1678543564 Andras Reichardt
52 1678543690 Andras Reichardt
45 1678543743 Andras Reichardt
55 1678543942 Andras Reichardt
48 1678544150 Andras Reichardt
45 1678544292 Andras Reichardt
54 1678650185 Andras Reichardt
62 1678650249 Andras Reichardt
63 1678650316 Andras Reichardt
52 1678650518 Andras Reichardt
68 1678651343 Andras Reichardt
70 1678656576 Andras Reichardt
54 1678656633 Andras Reichardt
72 1678656707 Andras Reichardt
59 1678685228 Andras Reichardt
55 1678685350 Andras Reichardt
58 1678685518 Andras Reichardt
66 1678685605 Andras Reichardt
54 1678685723 Andras Reichardt
51 1678685858 Andras Reichardt
57 1678685918 Andras Reichardt
65 1678686002 Andras Reichardt
53 1678721266 Andras Reichardt
70 1678721632 Andras Reichardt
68 1678721841 Andras Reichardt
57 1678721900 Andras Reichardt
60 1678729202 Andras Reichardt
57 1678730409 Andras Reichardt
64 1678995572 Andras Reichardt
47 1678995714 Andras Reichardt
52 1678995770 Andras Reichardt
57 1678995861 Andras Reichardt
52 1678996575 Andras Reichardt
59 1678996690 Andras Reichardt
56 1678996838 Andras Reichardt
51 1678997017 Andras Reichardt
65 1679030552 Andras Reichardt
78 1679068068 Andras Reichardt
78 1679068148 Andras Reichardt
51 1679068227 Andras Reichardt
71 1679068474 Andras Reichardt
82 1679068657 Andras Reichardt
60 1679068779 Andras Reichardt
55 1679074172 Andras Reichardt
49 1679074342 Andras Reichardt
53 1679074459 Andras Reichardt
50 1679077240 Andras Reichardt
58 1679077394 Andras Reichardt
43 1679077439 Andras Reichardt
57 1679077499 Andras Reichardt
47 1679077548 Andras Reichardt
53 1679077604 Andras Reichardt
56 1679083073 Andras Reichardt
53 1679083287 Andras Reichardt
65 1679083405 Andras Reichardt
53 1679083462 Andras Reichardt
56 1679083601 Andras Reichardt
46 1679083861 Andras Reichardt
68 1679119047 Andras Reichardt
48 1679167784 Andras Reichardt
88 1679167896 Andras Reichardt
53 1679168046 Andras Reichardt
71 1679209871 Andras Reichardt
49 1679209946 Andras Reichardt
72 1679210277 Andras Reichardt
61 1679210351 Andras Reichardt
81 1679210445 Andras Reichardt
60 1679210602 Andras Reichardt
61 1679210666 Andras Reichardt
51 1679210719 Andras Reichardt
65 1679210787 Andras Reichardt
66 1679210909 Andras Reichardt
53 1679210966 Andras Reichardt
54 1679211269 Andras Reichardt
48 1679211335 Andras Reichardt
50 1679211714 Andras Reichardt
45 1679211834 Andras Reichardt
56 1679211951 Andras Reichardt
66 1679212027 Andras Reichardt
66 1679215276 Andras Reichardt
72 1679215350 Andras Reichardt
50 1679215439 Andras Reichardt
45 1679215629 Andras Reichardt
54 1679216411 Andras Reichardt
51 1679316677 Andras Reichardt
45 1679317216 Andras Reichardt
66 1679376243 Andras Reichardt
55 1679376425 Andras Reichardt
48 1679376695 Andras Reichardt
65 1679376848 Andras Reichardt
64 1679377175 Andras Reichardt
53 1679377353 Andras Reichardt
64 1679377436 Andras Reichardt
55 1679432801 Andras Reichardt
46 1679432908 Andras Reichardt
70 1679433124 Andras Reichardt
72 1679433290 Andras Reichardt
47 1679463438 Andras Reichardt
58 1679463534 Andras Reichardt
56 1679463643 Andras Reichardt
70 1679463832 Andras Reichardt
54 1679463888 Andras Reichardt
60 1679463998 Andras Reichardt
69 1679464102 Andras Reichardt
48 1679464173 Andras Reichardt
67 1679464367 Andras Reichardt
46 1679464543 Andras Reichardt
47 1679464591 Andras Reichardt
53 1679464667 Andras Reichardt
56 1679465655 Andras Reichardt
46 1679465889 Andras Reichardt
59 1679508352 Andras Reichardt
55 1679508435 Andras Reichardt
58 1679508536 Andras Reichardt
51 1679508589 Andras Reichardt
59 1679509606 Andras Reichardt
47 1679509685 Andras Reichardt
56 1679509743 Andras Reichardt
49 1679510021 Andras Reichardt
58 1679510091 Andras Reichardt
54 1679510148 Andras Reichardt
53 1679510345 Andras Reichardt
67 1679510414 Andras Reichardt
53 1679510470 Andras Reichardt
43 1679510515 Andras Reichardt
58 1679510616 Andras Reichardt
55 1679510702 Andras Reichardt
58 1679510769 Andras Reichardt
53 1679510835 Andras Reichardt
47 1679513196 Andras Reichardt
45 1679513243 Andras Reichardt
48 1679513304 Andras Reichardt
44 1679513356 Andras Reichardt
45 1679513406 Andras Reichardt
54 1679513464 Andras Reichardt
56 1679513522 Andras Reichardt
56 1679513580 Andras Reichardt
46 1679513666 Andras Reichardt
47 1679513825 Andras Reichardt
92 1679514014 Andras Reichardt
56 1679514089 Andras Reichardt
57 1679514292 Andras Reichardt
55 1679514891 Andras Reichardt
49 1679514945 Andras Reichardt
56 1679515123 Andras Reichardt
53 1679515195 Andras Reichardt
44 1679515255 Andras Reichardt
55 1679515376 Andras Reichardt
47 1679515482 Andras Reichardt
50 1679520810 Andras Reichardt
65 1679520988 Andras Reichardt
59 1679521062 Andras Reichardt
83 1679521324 Andras Reichardt
51 1679521594 Andras Reichardt
63 1679521834 Andras Reichardt
52 1679521907 Andras Reichardt
60 1679521971 Andras Reichardt
67 1679522679 Andras Reichardt
60 1679522767 Andras Reichardt
61 1679522889 Andras Reichardt
57 1679523184 Andras Reichardt
55 1679523259 Andras Reichardt
65 1679523409 Andras Reichardt
55 1679523465 Andras Reichardt
50 1679523595 Andras Reichardt
95 1679637069 Andras Reichardt
58 1679637196 Andras Reichardt
52 1679637250 Andras Reichardt
57 1679637397 Andras Reichardt
54 1679637475 Andras Reichardt
58 1679637740 Andras Reichardt
53 1679637808 Andras Reichardt
45 1679637911 Andras Reichardt
51 1679638381 Andras Reichardt
58 1679638441 Andras Reichardt
68 1679638511 Andras Reichardt
56 1679675615 Andras Reichardt
62 1679675854 Andras Reichardt
68 1679676035 Andras Reichardt
68 1679676115 Andras Reichardt
45 1679676195 Andras Reichardt
58 1679676314 Andras Reichardt
62 1679676378 Andras Reichardt
71 1679681783 Andras Reichardt
50 1679681875 Andras Reichardt
85 1679683088 Andras Reichardt
51 1679683158 Andras Reichardt
56 1679683218 Andras Reichardt
55 1679683274 Andras Reichardt
48 1679683338 Andras Reichardt
44 1679683423 Andras Reichardt
70 1679683597 Andras Reichardt
54 1679683671 Andras Reichardt
56 1679683770 Andras Reichardt
65 1679683999 Andras Reichardt
45 1679684045 Andras Reichardt
51 1679684098 Andras Reichardt
38 1679684274 Andras Reichardt
40 1679687869 Andras Reichardt
53 1679688050 Andras Reichardt
45 1679688206 Andras Reichardt
56 1679688317 Andras Reichardt
65 1679688385 Andras Reichardt
60 1679693843 Andras Reichardt
57 1679693908 Andras Reichardt
50 1679693961 Andras Reichardt
55 1679694022 Andras Reichardt
48 1679694233 Andras Reichardt
55 1679694290 Andras Reichardt
80 1679722171 Andras Reichardt
90 1679722322 Andras Reichardt
63 1679722603 Andras Reichardt
64 1679722670 Andras Reichardt
65 1679722821 Andras Reichardt
52 1679732588 Andras Reichardt
64 1679732755 Andras Reichardt
66 1679732824 Andras Reichardt
64 1679732890 Andras Reichardt
52 1679733015 Andras Reichardt
56 1679733554 Andras Reichardt
57 1679733726 Andras Reichardt
76 1679758855 Andras Reichardt
52 1679758909 Andras Reichardt
48 1679758992 Andras Reichardt
50 1679759046 Andras Reichardt
59 1679759107 Andras Reichardt
80 1679759739 Andras Reichardt
43 1679761728 Andras Reichardt
64 1679761832 Andras Reichardt
49 1679761884 Andras Reichardt
53 1679761972 Andras Reichardt
61 1679762187 Andras Reichardt
52 1679763880 Andras Reichardt
45 1679764039 Andras Reichardt
52 1679764117 Andras Reichardt
74 1679764334 Andras Reichardt
51 1679764387 Andras Reichardt
51 1679764446 Andras Reichardt
57 1679765300 Andras Reichardt
54 1679765472 Andras Reichardt
54 1679765534 Andras Reichardt
107 1679811358 Andras Reichardt
46 1679811649 Andras Reichardt
46 1679811767 Andras Reichardt
62 1679812041 Andras Reichardt
55 1679812099 Andras Reichardt
52 1679818090 Andras Reichardt
58 1679818168 Andras Reichardt
67 1679818467 Andras Reichardt
53 1679818522 Andras Reichardt
68 1679818791 Andras Reichardt
63 1679818858 Andras Reichardt
40 1679819289 Andras Reichardt
65 1679819355 Andras Reichardt
82 1679819483 Andras Reichardt
63 1679819657 Andras Reichardt
51 1679819776 Andras Reichardt
53 1679820014 Andras Reichardt
61 1679820078 Andras Reichardt
62 1679826252 Andras Reichardt
62 1679826369 Andras Reichardt
92 1679826475 Andras Reichardt
57 1679826540 Andras Reichardt
56 1679826598 Andras Reichardt
71 1679826797 Andras Reichardt
47 1679826845 Andras Reichardt
73 1679827769 Andras Reichardt
61 1679827852 Andras Reichardt
56 1679828020 Andras Reichardt
51 1679828963 Andras Reichardt
45 1679829179 Andras Reichardt
56 1679829293 Andras Reichardt
53 1679829348 Andras Reichardt
53 1679829684 Andras Reichardt
59 1679829856 Andras Reichardt
57 1679829921 Andras Reichardt
62 1679830142 Andras Reichardt
61 1679857316 Andras Reichardt
55 1679857374 Andras Reichardt
54 1679857516 Andras Reichardt
73 1679857820 Andras Reichardt
72 1679857894 Andras Reichardt
74 1679858002 Andras Reichardt
55 1679858062 Andras Reichardt
70 1679858990 Andras Reichardt
65 1679859107 Andras Reichardt
78 1679859224 Andras Reichardt
56 1679863599 Andras Reichardt
56 1679863659 Andras Reichardt
65 1679863812 Andras Reichardt
62 1679864218 Andras Reichardt
60 1679864280 Andras Reichardt
49 1679864434 Andras Reichardt
56 1679864586 Andras Reichardt
54 1679864907 Andras Reichardt
50 1679894233 Andras Reichardt
68 1679894308 Andras Reichardt
57 1679894368 Andras Reichardt
101 1679894470 Andras Reichardt
52 1679894745 Andras Reichardt
53 1679947724 Andras Reichardt
55 1679947939 Andras Reichardt
49 1679948035 Andras Reichardt
64 1679948221 Andras Reichardt
52 1679948347 Andras Reichardt
52 1679948413 Andras Reichardt
63 1679948482 Andras Reichardt
56 1679949174 Andras Reichardt
63 1679949422 Andras Reichardt
63 1680025212 Andras Reichardt
66 1680025345 Andras Reichardt
51 1680025484 Andras Reichardt
47 1680025536 Andras Reichardt
49 1680025587 Andras Reichardt
63 1680025653 Andras Reichardt
59 1680026912 Andras Reichardt
47 1680026997 Andras Reichardt
47 1680027233 Andras Reichardt
53 1680027459 Andras Reichardt
56 1680028752 Andras Reichardt
57 1680028862 Andras Reichardt
62 1680028960 Andras Reichardt
64 1680029189 Andras Reichardt
59 1680029639 Andras Reichardt
62 1680029777 Andras Reichardt
57 1680029898 Andras Reichardt
51 1680030454 Andras Reichardt
79 1680031171 Andras Reichardt
51 1680031279 Andras Reichardt
50 1680032532 Andras Reichardt
58 1680032647 Andras Reichardt
57 1680109741 Andras Reichardt
50 1680109953 Andras Reichardt
49 1680110479 Andras Reichardt
76 1680110562 Andras Reichardt
57 1680110700 Andras Reichardt
61 1680110979 Andras Reichardt
84 1680111524 Andras Reichardt
53 1680111642 Andras Reichardt
53 1680111751 Andras Reichardt
62 1680111816 Andras Reichardt
58 1680111877 Andras Reichardt
60 1680112210 Andras Reichardt
51 1680112544 Andras Reichardt
38 1680112584 Andras Reichardt
52 1680112639 Andras Reichardt
49 1680116241 Andras Reichardt
72 1680116315 Andras Reichardt
58 1680116375 Andras Reichardt
51 1680116450 Andras Reichardt
51 1680116625 Andras Reichardt
53 1680116765 Andras Reichardt
